CODIENS,CODMUNI,NOMENS,ADRECA,MUNICIPI,TELEFON,FAX,TRACTAMENT,NOM,COGNOM1,COGNOM2,PARTITPOL,SEXE,CARREC,CIF,COMARCA,CODCOMARCA,PROVINCIA,CODIPROV,CAPICOM,CENS,CODITIPUS,SUPERFICIE,NOMCURT,ARTICLE,NOMTIPUS,CODIPOSTAL,HORARI,DISSOLT,SIGLACOM,ALTURA,CODIPARE,TIPUSPARE,NOMPARE,E_MAIL,WEB,GENTILICI,LOCALITAT_CP,PARTIT_JUDICIAL,PARTIT_ELECTORAL,DELEGACIO_GOVERN,Y_UTM_ED50,X_UTM_ED50,MUNICAT,AMBIT,SITUA_GEO_MUNICIPI,SITUA_GEO_COMARCA,PLANOL_CARRERS,CP,SALUTACIO,DATA_ACTUALITZACIO,PAÍS,REGION
2500830008,25008,Ajuntament d'Albesa,"Major, 14",Albesa,973-186007,973-186553,Il·lm. Sr.,Antoni,Balasch,Parisi,CiU,Alcalde,Alcalde President,P2500800D,Noguera,8102340003,Lleida,8002550006,N,1596,2,37.46,Albesa,    ,Municipis,25135,Tots els dies de 8 a 15,N,NG,237,,,,ajuntament@albesa.ddl.net,http://albesa.cat,"albesans, albesins",Albesa,Balaguer,Balaguer,Lleida,4625100,305600,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2500830008,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25008&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|23&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250083,250083,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2500960009,25009,Ajuntament de l'Albi,"Abeurador, 1",L'Albi,973-175004,973-175858,Il·lma. Sra.,Anna,Feliu,Moragues,CiU,Alcaldessa,Alcaldessa Presidenta,P2500900B,Garrigues,8101890004,Lleida,8002550006,N,803,2,32.77,Albi,  L',Municipis,25450,tots els dies de 9h-13h i de 17h-21h,N,GG,526,,,,ajuntament@albi.cat,http://albi.cat,albinencs,L'Albi,Lleida,Lleida,Lleida,4587975,327750,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2500960009,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25009&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|18&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250096,250096,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
4300220002,43002,Ajuntament d'Albinyana,"Pl. Major, 1",Albinyana,977-687818,977-687701,Il·lm. Sr.,Quim,Nin,Borredà,CiU,Alcalde,Alcalde President,P4300200E,Baix Penedès,8101200000,Tarragona,8004330008,N,2303,2,19.57,Albinyana,    ,Municipis,43716,,N,BP,198,,,,aj.albinyana@albinyana.cat,http://www.albinyana.cat,albinyanencs,Albinyana,El Vendrell,El Vendrell,Tarragona,4567350,373400,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300220002,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43002&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|12&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430022,430022,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4300380001,43003,Ajuntament de l'Albiol,"Pl. Sant Miquel, 5",L'Albiol,977846160,977767055,Il·lma. Sra.,Lidia,Guerrero,Martín,CiU,Alcaldessa,Alcaldessa Presidenta,P4300300C,Baix Camp,8100810007,Tarragona,8004330008,N,459,2,20.38,Albiol,  L',Municipis,43479,,N,BC,823,,,,ajuntament@albiol.cat,http://www.albiol.cat,albiolencs,L'Albiol,Reus,Valls,Tarragona,4568675,340050,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300380001,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43003&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|08&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430038,430038,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
1700460009,17004,Ajuntament d'Albons,"Pl. del Poble, 1",Albons,972-788005,972-788005,Il·lm. Sr.,Joan,Hostench,Doñabeitia,CiU,Alcalde,Alcalde President,P1700400C,Baix Empordà,8101080001,Girona,8001760009,N,765,2,11.39,Albons,    ,Municipis,17136,Tots els dies de 9 a 11,N,BM,25,,,,ajuntament@albons.cat,http://www.albons.cat,albonencs,Albons,La Bisbal d'Empordà,Girona,Girona,4661850,506700,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=1700460009,Comarques Gironines,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|17004&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|10&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=170046,170046,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4300430008,43004,Ajuntament d'Alcanar,"Generalitat, 10",Alcanar,977-732013,977-730790,Il·lm. Sr.,Alfons,Montserrat,Esteller,ERC - AM,Alcalde,Alcalde President,P4300400A,Montsià,8102280001,Tarragona,8004330008,N,9494,2,47.1,Alcanar,    ,Municipis,43530,"tots els dies 8-15h i dijous 16,30h-19,15h",N,MT,72,,,,ajuntament@alcanar.cat,http://www.alcanar.cat,canareus,Alcanar,Amposta,Tortosa,Terres de l'Ebre,4491400,286800,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300430008,Terres de l'Ebre,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43004&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|22&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430043,430043,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2501000000,25010,Ajuntament d'Alcanó,"Major, 13",Alcanó,973-136500,973-136204,Il·lm. Sr.,Sebastià Manuel,Ricart,Florensa,IpA -AM,Alcalde,Alcalde President,P2501000J,Segrià,8103320002,Lleida,8002550006,N,249,2,21.12,Alcanó,    ,Municipis,25162,,N,SI,214,,,,ajuntament@alcano.ddl.net,http://alcano.ddl.net,alcanonesos,Alcanó,Lleida,Lleida,Lleida,4595100,301200,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501000000,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25010&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250100,250100,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2501170005,25011,Ajuntament d'Alcarràs,"Pl. Església, 1",Alcarràs,973-790004,973-791431,Il·lm. Sr.,Miquel,Serra,Godia,ERC - AM,Alcalde,Alcalde President,P2501100H,Segrià,8103320002,Lleida,8002550006,N,9297,2,114.65,Alcarràs,    ,Municipis,25180,tots els dies de 8.00 a 14.30 hores,N,SI,137,,,,ajuntament@alcarras.ddl.net,http://alcarras.cat,carrassins,Alcarràs,Lleida,Lleida,Lleida,4604525,293725,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501170005,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25011&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250117,250117,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2501220002,25012,Ajuntament d'Alcoletge,"Sitjar, 2",Alcoletge,973-196011,973-196065,Il·lma. Sra.,M. Lluîsa,Prat,Boneta,CiU,Alcaldessa,Alcaldessa Presidenta,P2501200F,Segrià,8103320002,Lleida,8002550006,N,3375,2,16.41,Alcoletge,    ,Municipis,25660,dima. dime. dij. de 8h-15h / dijous 17h-19h,N,SI,213,,,,ajuntament@alcoletge.cat,http://alcoletge.cat,,Alcoletge,Lleida,Lleida,Lleida,4613400,308075,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501220002,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25012&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250122,250122,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
4300560009,43005,Ajuntament d'Alcover,"Pl. Nova, 3",Alcover,977-760441,977-760541,Il·lm. Sr.,Robert,Figueras,Roca,A.P.C,Alcalde,Alcalde President,P4300500H,Alt Camp,8100170005,Tarragona,8004330008,N,5095,2,46.28,Alcover,    ,Municipis,43460,,N,AC,243,,,,ajuntament@alcover.cat,http://www.alcover.cat,alcoverencs,Alcover,Valls,Valls,Tarragona,4569725,346875,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300560009,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43005&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|01&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430056,430056,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4390440003,43904,Ajuntament de l'Aldea,"Av. Catalunya, s/n",L'Aldea,977-450012,977-450863,Il·lm. Sr.,Daniel,Andreu,Falcó,ERC-AM,Alcalde,Alcalde President,P4318400A,Baix Ebre,8100940003,Tarragona,8004330008,N,4250,2,35.5,Aldea,  L',Municipis,43896,,N,BB,9,,,,alcaldia@laldea.org,http://www.laldea.org,aldeans,L'Aldea,Tortosa,Tortosa,Terres de l'Ebre,4513250,298500,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4390440003,Terres de l'Ebre,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43904&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|09&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=439044,439044,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4300690004,43006,Ajuntament d'Aldover,"Pl. Església, 3",Aldover,977-473202,977-473202,Il·lma. Sra.,Teresa,Forés,Hernández,PSC-CP,Alcaldessa,Alcaldessa Presidenta,P4300600F,Baix Ebre,8100940003,Tarragona,8004330008,N,863,2,20.26,Aldover,    ,Municipis,43591,,N,BB,14,,,,aj.aldover@altanet.org,http://www.aldover.oasi.org,aldoverencs,Aldover,Tortosa,Tortosa,Terres de l'Ebre,4528625,289450,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300690004,Terres de l'Ebre,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43006&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|09&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430069,430069,Benvolguda alcaldessa,06/06/2017,ESPAÑA,CATALUÑA
4300750006,43007,Ajuntament de l'Aleixar,"Pl. Vila, 5",L'Aleixar,977-815005,977-815800,Il·lm. Sr.,Antoni,Abelló,Grau,CiU,Alcalde,Alcalde President,P4300700D,Baix Camp,8100810007,Tarragona,8004330008,N,887,2,26.15,Aleixar,  L',Municipis,43381,,N,BC,262,,,,aj.aleixar@altanet.org,http://www.aleixar.altanet.org,aleixarencs,L'Aleixar,Reus,Reus,Tarragona,4563150,336300,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300750006,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43007&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|08&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430075,430075,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
0800390004,08003,Ajuntament d'Alella,"Pl. Ajuntament, 1",Alella,93-5552339,93-5400328,Il·lm. Sr.,Andreu,Francisco,Roger,ERC+SxA-AM,Alcalde,Alcalde President,P0800300F,Maresme,8102130008,Barcelona,8000840003,N,9632,2,9.68,Alella,    ,Municipis,08328,,N,MM,90,,,,ajuntament@alella.cat,http://www.alella.cat,alellencs,Alella,Mataró,Mataró,Barcelona,4593975,441226,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=0800390004,Metropolità,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|08003&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|21&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=080039,80039,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4300810007,43008,Ajuntament d'Alfara de Carles,"Nou, 4",Alfara de Carles,977-455005,977-455005,Il·lm. Sr.,Josep,Mas,Sabaté,PSC-CP,Alcalde,Alcalde President,P4300800B,Baix Ebre,8100940003,Tarragona,8004330008,N,371,2,64.06,Alfara de Carles,    ,Municipis,43528,,N,BB,334,,,,jroyo@alfaracarles.cat,http://www.alfaracarles.cat,alfarencs,Alfara de Carles,Tortosa,Tortosa,Terres de l'Ebre,4528200,281025,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300810007,Terres de l'Ebre,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43008&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|09&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430081,430081,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2501380001,25013,Ajuntament d'Alfarràs,"Av. Catalunya, 16",Alfarràs,973-760007,973-761286,Il·lm. Sr.,Kleber,Esteve,Ramells,PSC-CP,Alcalde,Alcalde President,P2501300D,Segrià,8103320002,Lleida,8002550006,N,2923,2,11.51,Alfarràs,    ,Municipis,25120,,N,SI,281,,,,ajuntament@alfarras.ddl.net,http://www.ajuntamentalfarras.cat,alfarrassins,Alfarràs,Balaguer,Balaguer,Lleida,4634050,298400,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501380001,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25013&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250138,250138,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2501430008,25014,Ajuntament d'Alfés,"Pl. de la Bassa, s/n",Alfés,973-136005,973-136005,Il·lm. Sr.,Hilari,Guiu,Sentís,CiU,Alcalde,Alcalde President,P2501400B,Segrià,8103320002,Lleida,8002550006,N,326,2,32.09,Alfés,    ,Municipis,25161,,N,SI,236,,,,ajuntament@alfes.cat,http://www.alfes.cat,,Alfés,Lleida,Lleida,Lleida,4599500,301525,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501430008,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25014&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250143,250143,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4300940003,43009,Ajuntament d'Alforja,"Pl. Mercadal, 13",Alforja,977-816008,977-816232,Il·lm. Sr.,Joan Josep,García,Rodríguez,CiU,Alcalde,Alcalde President,P4300900J,Baix Camp,8100810007,Tarragona,8004330008,N,1844,2,38.02,Alforja,    ,Municipis,43365,,N,BC,374,,,,ajuntament@alforja.cat,http://www.alforja.cat,alforgencs,Alforja,Reus,Reus,Tarragona,4564300,330350,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4300940003,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43009&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|08&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430094,430094,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2501560009,25015,Ajuntament d'Algerri,"Plaça Major, 1",Algerri,973-426013,973-426187,Il·lm. Sr.,Miquel,Plensa,Martínez,IA-AM,Alcalde,Alcalde President,P2501500I,Noguera,8102340003,Lleida,8002550006,N,423,2,54.12,Algerri,    ,Municipis,25130,Tots els dies de 17 a 21,N,NG,345,,,,ajuntament@algerri.ddl.net,http://www.ccnoguera.cat/algerri,,Algerri,Balaguer,Balaguer,Lleida,4632225,303950,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501560009,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25015&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|23&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250156,250156,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2501690004,25016,Ajuntament d'Alguaire,"Pl. Església, 21",Alguaire,973756006,973756837,Il·lm. Sr.,Antoni,Perea,Hervera,ME,Alcalde,Alcalde President,P2501600G,Segrià,8103320002,Lleida,8002550006,N,3006,2,50.26,Alguaire,    ,Municipis,25125,,N,SI,304,,,,ajuntament@alguaire.cat,http://www.alguaire.cat,alguairencs,Alguaire,Balaguer,Balaguer,Lleida,4623575,299225,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501690004,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25016&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250169,250169,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2501750006,25017,Ajuntament d'Alins,"Plaça Ajuntament, s/n",Alins,973-624405,973-624388,Il·lm. Sr.,Josep Maria,Lladós,Callís,CiU,Alcalde,Alcalde President,P2501700E,Pallars Sobirà,8102650006,Lleida,8002550006,N,287,2,183.84,Alins,    ,Municipis,25574,,N,PS,1048,,,,ajuntament@alins.ddl.net,http://alins.ddl.net,,Alins,Tremp,Tremp,Alt Pirineu i Aran,4712275,362050,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501750006,Alt Pirineu i Aran,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25017&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|26&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250175,250175,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
4301080001,43010,Ajuntament d'Alió,"Jaume I, 7",Alió,977-601926,977-614956,Il·lm. Sr.,Francisco,Jofre,Vallvé,IPA - CP,Alcalde,Alcalde President,P4301000H,Alt Camp,8100170005,Tarragona,8004330008,N,405,2,7.23,Alió,    ,Municipis,43813,,N,AC,263,,,,aj.alio@altanet.org,http://www.alio.oasi.org,alionencs,Alió,Valls,Valls,Tarragona,4573025,358325,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=4301080001,Camp de Tarragona,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|43010&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|01&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=430108,430108,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2501940003,25019,Ajuntament d'Almacelles,"Pl. de la Vila, 1",Almacelles,973-741212,973-740532,Il·lm. Sr.,Josep Ramon,Ibarz,Gilart,CiU,Alcalde,Alcalde President,P2501900A,Segrià,8103320002,Lleida,8002550006,N,6800,2,48.86,Almacelles,    ,Municipis,25100,,N,SI,247,,,,ajuntament@almacelles.cat,http://almacelles.ddl.net,almacellencs,Almacelles,Lleida,Lleida,Lleida,4623250,287125,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2501940003,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25019&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250194,250194,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
2502080001,25020,Ajuntament d'Almatret,"Major, 2",Almatret,973-138013,973-138067,Il·lm. Sr.,David,Romaní,Vazquez,CiU,Alcalde,Alcalde President,P2502000I,Segrià,8103320002,Lleida,8002550006,N,327,2,56.5,Almatret,    ,Municipis,25187,"tots els dies de 9h-14h i de 16h-19,30h",N,SI,462,,,,ajuntament@almatret.cat,http://almatret.cat,almatretans,Almatret,Lleida,Lleida,Lleida,4576100,284450,aplicacions.municat.gencat.cat/index.php?page=consulta&mostraEns=2502080001,Ponent,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Municipis&QUERY=CODI_INE|LIKE|25020&FIT=True,http://hipermapa.ptop.gencat.cat/hipermapa/hipermapa2_cat.asp?NOM_FLASH=aea_high.swf&QUERY_LAYER=Comarques&QUERY=COMARCA|LIKE|33&FIT=True&FILTER=True,http://mercuri.icc.cat/website/mob_nf/mob1/mob2/inici2.htm?&mun=250208,250208,Benvolgut alcalde,06/06/2017,ESPAÑA,CATALUÑA
